"","To","name","longitude_deg","latitude_deg"
"32914","","Congamond Lake Heliport",-72.7598037719727,42.0334014892578
"32915","","Camp Edwards Heliport",-70.5647964477539,41.671501159668
"32916","","Dresser Hill Airport",-71.9662017822266,42.1001014709473
"32917","","Charlton Memorial Hospital Heliport",-71.1461029052734,41.7098007202148
"32918","","Atlantic Trade Heliport",-71.7695007324219,42.2611999511719
"32919","","Sagamore Hill Heliport",-70.8267974853516,42.6418991088867
"32920","","Moore Dogs Heliport",-70.8033981323242,41.9253997802734
"32921","","Hat Factory Heliport",-70.9310989379883,42.8350982666016
"32922","","Snow Airport",-70.8529968261719,42.6665000915527
"32923","","Falmouth Hospital Heliport",-70.6244964599609,41.5651016235352
"32924","","Fitchburg Paper Company Heliport",-71.8286972045898,42.5797996520996
"32925","","Brigham & Women's Hospital Heliport",-71.1051025390625,42.3358993530273
"32926","","Diesel Dogs Seaplane Base",-71.9683990478516,42.543399810791
"32927","","Princess Lane Heliport",-71.559700012207,42.2243995666504
"32928","","U S C G Heliport",-70.6600036621094,42.6100997924805
"32929","","Morehaven Airport",-72.9001007080078,42.0722999572754
"32930","","Trade Wind Airport",-70.5702972412109,41.4417991638184
"32931","","Simmons Heliport",-70.8431015014648,42.1250991821289
"32932","","Army National Guard Heliport",-71.4841995239258,42.1306991577148
"32933","","Chicopee Heliport",-72.5615005493164,42.1825981140137
"32934","","Raytheon Heliport",-71.252556388889,42.430650833333
"32935","","Metro-Swift Heliport",-70.9275970458984,42.5411987304688
"32936","","Compaq Marlboro Heliport",-71.5762023925781,42.3261985778809
"32937","","Richie's Heliport",-71.0389022827148,41.6381988525391
"32938","","Sids Airport",-71.4702453613281,42.4381713867188
"32939","UWA","Ware Airport",-72.214797973633,42.282001495361
"32940","","B-Town Heliport",-72.4262008666992,42.3000984191895
"32941","","Muskeget Island Airport",-70.2994995117188,41.3348007202148
"32942","","Boston Scientific Natick Heliport",-71.3752975463867,42.3050003051758
"32943","","Us Property & Fiscal Office Heliport",-71.3662033081055,42.2834014892578
"32944","","Natick Army Laboratories Heliport",-71.3606858253,42.2865243967
"32945","","Veracka Heliport",-71.009202,42.045104
"32946","","Monponsett Pond Seaplane Base",-70.8431015014648,42.0097999572754
"32947","","St Luke's Hospital Heliport",-70.9150009155273,41.8940010070801
"32948","","Sampson Pond Heliport",-70.7517013549805,41.8604011535645
"32949","","Sherman-Private Airport",-70.7981033325195,42.0740013122559
"32950","","Pheasant Field",-70.815299987793,42.0754013061523
"32951","","Island Air Service Seaplane Base",-70.8731002807617,41.771800994873
"32952","","Wolomolopoag STOLport",-71.207802,42.100701
"32953","","Tgp Heliport",-72.6320037841797,42.0345001220703
"32954","","Massachusetts Mutual Life Insurance Co Heliport",-72.542545,42.116209
"32955","","New England Memorial Hospital Heliport",-71.0869979858398,42.4514999389648
"32956","","Sudbury Airport",-71.429801940918,42.3508987426758
"32957","","Davna Corp Heliport",-71.3861999511719,42.155101776123
"32958","","Tuckernuck Airport",-70.2603988647461,41.2975006103516
"32959","","Oxbow Corporation Heliport",-71.297302,42.218201
"32960","","Larson's Seaplane Base",-71.418098449707,42.6915016174316
"32961","","Sky Glen Airport",-71.6162033081055,42.040901184082
"32962","","Waltham Weston Hospital & Medical Center Heliport",-71.2481002807617,42.3675994873047
"32963","","Blueberry Hill Airport",-73.1475982666016,42.3750991821289
"32964","","Russell Mill Pond Seaplane Base",-70.627799987793,41.9179000854492
"32965","","Digital Heliport",-72.7248001098633,42.1758995056152
"32966","","Mundale Airport",-72.8143005371094,42.119800567627
"32967","","Digital Heliport",-71.9255981445312,42.5550994873047
"32968","","Westport Seaplane Base",-71.1259002685547,41.649299621582
"32969","","Hubbard Regional Hospital Heliport",-71.8503036499023,42.0275993347168
"32970","","Sprague Nr 1 Heliport",-73.2134017944336,42.7209014892578
"32971","","Sprague Nr 2 Heliport",-73.2134017944336,42.7195014953613
"32972","","Kendalls Lndg Area Airport",-73.0597991943,42.5055999756
"32973","","Horseneck Seaplane Base",-71.038101,41.509801
"32974","","Albert Farms Airport",-72.9309005737305,42.3900985717773
"32975","","B&B Farm Airport",-72.1038970947266,42.3460998535156
"32976","","Host Hotel Heliport",-71.5473139286,42.4812048652
"32977","","Compaq Parker Street Heliport",-71.4473037719727,42.418399810791
"32978","","Prospect Hill Heliport",-71.2577972412109,42.3978996276855
"32979","","Bay Bank Ii Heliport",-71.2095031738281,42.481201171875
"32980","","Parker Heliport",-71.798698425293,42.2753982543945
"32981","","Bear Hole Heliport",-72.6695022583008,42.1264991760254
"32982","","Rent-A-Tool Heliport",-70.9844970703125,42.4278984069824
"32983","","Waters Airport",-71.7397994995117,42.1250991821289
"32984","","Anna Jaques Hospital Heliport",-70.8908996582031,42.8144989013672
"32985","","Princess House Heliport",-71.1078033447266,41.861198425293
"32986","MAP","Mamai Airport",149.519166667,-10.2908333333
"32987","","Harold Charles International Airport",-71.637168,21.302649
"32988","GDT","JAGS McCartney International Airport",-71.1423034667969,21.4444999694824
"32989","MDS","Middle Caicos Airport",-71.8025,21.82602
"32990","NCA","North Caicos Airport",-71.939598,21.9175
"32991","PIC","Pine Cay Airport",-72.092344,21.874948
"32992","PLS","Providenciales Airport",-72.2658996582031,21.7735996246338
"32993","XSC","South Caicos Airport",-71.528503418,21.5156993866
"32994","SLX","Salt Cay Airport",-71.1999969482,21.3330001831
"32995","","Jimmy'z Helipad",7.43894,43.746543
"32996","","Bălţi City Airport",27.9575,47.774399
"32997","","Vadul lui Voda Airfield",29.0953998565674,47.0680999755859
"32998","","Horeshti Airfield",28.9016394,46.8365599
"32999","","Călărași",28.2802413,47.2521452
"33000","","Fair's Airport",-75.5532989501953,38.046199798584
"33001","","Wingfield Airport",-76.356597,38.143501
"33002","","St. Mary's Hospital East Heliport",-76.6368026733398,38.3014984130859
"33003","","Woodstock Airport",-75.8110961914062,39.4883995056152
"33004","","Rossneck Airport",-76.2358016967773,38.5689010620117
"33005","","Finagin Airfield",-77.1215972900391,38.5074996948242
"33006","","Pilots Cove Airport",-76.8786010742188,38.3353996276855
"33007","","Sacred Heart Hospital Heliport",-78.795524,39.655417
"33008","","Gregory May Heliport",-76.10630035,39.5345993
"33009","","Meadow Brook Airport",-75.9710006713867,38.9154014587402
"33010","","Massey Aerodrome",-75.7994003295898,39.2991981506348
"33011","","Baltimore Police Department Heliport",-76.6074981689453,39.2904014587402
"33012","","Wright Field",-76.0626983642578,39.277099609375
"33013","","Bell Airport",-77.2928009033203,39.6363983154297
"33014","","Black & Decker/Parking Lot 2 Heliport",-76.5883026123047,39.398998260498
"33015","","Robinson Private Airport",-76.6836013793945,38.524299621582
"33016","","Fallston General Hospital Heliport",-76.3908004760742,39.4977989196777
"33017","","Waredaca Farm Airport",-77.0832977294922,39.2307014465332
"33018","","Tinsley Airstrip",-76.733002,39.516803
"33019","","Horn Point Airport",-76.138497,38.589601
"33020","","Hybarc Farm Airport",-76.02490234375,39.2032012939453
"33021","","Greer Airport",-77.122802734375,39.6361999511719
"33022","","Ashland Landing Farm Airport",-76.0963973999023,39.1180992126465
"33023","","Deale Airport",-76.564697265625,38.7834014892578
"33024","","Kennersley Airport",-76.040497,39.144798
"33025","","Haysfield Airport",-76.946602,39.238201
"33026","","Howard County General Hospital Heliport",-76.8863983154297,39.214599609375
"33027","","Beltsville Shop Heliport",-76.890503,39.050097
"33028","","Chalk Point Generating Station Heliport",-76.69270325,38.55649948
"33029","","Ewing Airport",-75.9922027587891,38.8092994689941
"33030","","Memorial Hospital Heliport",-76.0718994140625,38.7722015380859
"33031","","Craig Company Heliport",-77.7497024536133,39.6417999267578
"33032","","Forest Hill Airport",-76.3747024536133,39.5801010131836
"33033","","Fort Detrick Helipad Heliport",-77.4205017089844,39.4365005493164
"33034","","Dorchester General Hospital Heliport",-76.0677032470703,38.5718002319336
"33035","","Ibm Heliport",-77.2166976928711,39.1534004211426
"33036","","Spring Hill Airport",-75.6512985229492,38.4347991943359
"33037","","Tar Cove Heliport",-76.5014038085938,39.1450996398926
"33038","","Citizens Bank Headquarters Heliport",-76.8972015380859,39.087100982666
"33039","","Buds Ferry Airport",-77.2518997192383,38.5209999084473
"33040","","Mrs Bozman Heliport",-76.5626983642578,39.5494995117188
"33041","","Gary Field",-75.9105987548828,38.8983001708984
"33042","","Keymar Airpark",-77.2275009155273,39.619499206543
"33043","","Mountain Road Airport",-76.4965972900391,39.1184005737305
"33044","","Evapco Heliport",-77.1836013793945,39.6537017822266
"33045","","Hampton Airport",-76.6287994384766,38.2307014465332
"33046","","Glenair Airport",-77.0053024291992,39.2695999145508
"33047","","Barnes Airport",-77.0969009399414,39.3329010009766
"33048","","Albrecht Airstrip",-76.5001983642578,39.4734001159668
"33049","","Peninsula Regional Medical Center Heliport",-75.597324,38.362299
"33050","","Chesapeake Ranch Airstrip",-76.4051971435547,38.361198425293
"33051","","Kent & Queen Anne's Hospital Heliport",-76.0637969970703,39.3179016113281
"33052","","Mccready Memorial Hospital Heliport",-75.8663024902344,37.9667015075684
"33053","","Mac Kinnis Airport",-75.739402771,38.2887001038
"33054","","Pier 7 Heliport",-76.5717010498047,39.2722015380859
"33055","","Holly Springs Farm Airport",-77.1860961914062,38.3975982666016
"33056","","Three J Airport",-77.1213989257812,39.5690002441406
"33057","","Beverly Airport",-75.6174011230469,38.0070991516113
"33058","","Montgomery County Police Norwood Heliport",-77.02249908,39.12720108
"33059","","Silver Hill Airport",-76.0935974121094,39.1398010253906
"33060","","Northwest Hospital Heliport",-76.7816009521,39.3590011597
"33061","","Lynch's Landing Airport",-76.0705032348633,39.7246017456055
"33062","","Church Hill Airport",-76.0016021728516,39.125
"33063","","Cromwell Farm Airport",-76.0099029541016,39.2747993469238
"33064","","Stewart Airport",-76.2723999023438,38.7995986938477
"33065","","Western Maryland Health System Heliport",-78.731944,39.646667
"33066","","Smith Field",-76.0979995727539,39.3378982543945
"33067","","Dow Jones & Co. Inc. Heliport",-76.9835968017578,39.046501159668
"33068","","Berg's Field",-76.7164001464844,39.4112014770508
"33069","","Harris Airport",-76.0830001831055,39.3334007263184
"33070","","Flying Acres Airport",-75.9087982177734,39.1811981201172
"33071","","University of Maryland Shock Trauma Center Heliport",-76.6258010864258,39.2887001037598
"33072","","Fort Washington Medical Center Heliport",-76.992153,38.727833
"33073","","Happy Landings Farm Airport",-77.1480026245117,39.4584007263184
"33074","","Good Neighbor Farm Airport",-77.1952972412109,39.4743003845215
"33075","","Stolcrest STOLport",-77.303596496582,39.3418006896973
"33076","","Carroll Hospital Center Heliport",-76.99030304,39.55899811
"33077","","Flying M Farms Airport",-77.3414001464844,39.2597999572754
"33078","","Woodbine Airport",-77.0702972412109,39.3833999633789
"33079","","Nuodex Inc. Heliport",-76.0843963623047,39.2528991699219
"33080","","Clements Creek Seaplane Base",-76.522697,39.021198
"33081","","South River Seaplane Base",-76.5046997070312,38.9146995544434
"33082","","Ragged Island Airport",-76.2754974365234,38.5397987365723
"33083","","Ty-Ti-To Airport",-77.0680999755859,38.5208015441895
"33084","","Carmean Airport",-75.8901977539062,38.9328994750977
"33085","","Grimes Properties Heliport",-77.386100769043,39.4084014892578
"33086","","Links Airport",-76.4527694,39.6800167
"33087","","Saxon Farms Airport",-76.0186004638672,39.1523017883301
"33088","","Hexton Farms Airport",-75.9066009521484,39.3750991821289
"33089","","Farmington Airport",-76.036903,39.676498
"33090","","Reservoir Airport",-76.8815994262695,39.4819984436035
"33091","","Lanseair Farms Airport",-77.0464019775391,38.461498260498
"33092","","Fort Ritchie Heliport",-77.499702,39.700102
"33093","","Moran Field",-79.0723037719727,39.5005989074707
"33094","","Arroyo Barril Airport",-69.4298019409,19.198600769
"33095","","Azua Airport",-70.7313995361328,18.425500869751
"33096","","Cotui Angelina Airport",-70.2216033935547,19.1315994262695
"33097","","Consuelo Batey Anita airport",-69.3833312988281,18.6833324432373
"33098","","La Romana Batey Cacata airport",-68.915901184082,18.479700088501
"33099","","La Romana Batey Lechuga Airport",-69.0553970336914,18.586799621582
"33100","","Baigua Airport",-68.67,18.5324
"33101","BRX","Maria Montez International Airport",-71.1203994750977,18.2514991760254
"33102","","Boca Chica Airport",-69.5925979614258,18.4507999420166
"33103","","San Pedro De Macoris Airport",-69.2811965942383,18.4480991363525
"33104","CBJ","Cabo Rojo Airport",-71.6447982788086,17.9290008544922
"33105","AZS","Samaná El Catey International Airport",-69.7419967651,19.2670001984
"33106","COZ","Constanza - Expedición 14 de Junio National Airport",-70.721900939941,18.907499313354
"33107","","Dajabon Airport",-71.6808013916,19.5636005402
"33108","","El Ranchito Airport",-70.3649640083,19.1848132376
"33109","","Peñuela / Esperanza Field",-70.95672369,19.5841122474
"33110","HEX","Herrera Airport",-69.9693984985,18.4696998596
"33111","","Juancho Enriquillo Airport",-71.2687182426,17.8725186193
"33112","JBQ","La Isabela International Airport",-69.9856033325195,18.5725002288818
"33113","","Jimani Airport",-71.869999,18.49285
"33114","","Los Llanos de Sabanatosa Airport",-69.5257759094,18.5964259778
"33115","","Los Montones Airport",-70.099132,18.521233
"33116","LRM","Casa De Campo International Airport",-68.9117965698242,18.4507007598877
"33117","","Magdalena Cuya Airport",-68.799099,18.501933
"33118","","Monte Cristi Airport",-71.6453018188,19.8652992249
"33119","PUJ","Punta Cana International Airport",-68.3634033203,18.5673999786
"33120","","Piloto Airport",-71.205970645,19.5977273869
"33121","EPS","Samana El Portillo Airport",-69.4959121943,19.3214150435
"33122","POP","Gregorio Luperon International Airport",-70.5699996948242,19.7579002380371
"33123","MDR","Medfra Airport",-154.719429016,63.1060198183
"33124","","San Juan De La Maguana Airport",-71.2313995361,18.8255004883
"33125","","Sabana de La Mar Airport",-69.385201,19.061898
"33126","SDQ","Las Américas International Airport",-69.668899536133,18.42970085144
"33127","","San Isidro Air Base",-69.7617034912109,18.5037002563477
"33128","SJM","San Juan Airport",-71.2333297729,18.8333320618
"33129","STI","Cibao International Airport",-70.6046981811523,19.406099319458
"33130","MDV","Médouneu Airport",10.7552,1.0085
"33131","","Walterio Airport",-71.623482,19.757867
"33132","","Ulcinj Airport",19.2353973388672,41.9222869873047
"33133","","Fort Fairfield Airport",-67.847392,46.765706
"33134","","Crescent Lake Seaplane Base",-70.4626007080078,43.9570007324219
"33135","","Eastern Maine Medical Center Heliport",-68.7522964477539,44.806999206543
"33136","","Webber Jones Airport",-69.0509033203125,45.3362007141113
"33137","","Ilco Landing Area Seaplane Base",-69.5306015014648,46.6095008850098
"33138","","Allen St Peter Memorial Airport",-68.4711990356445,46.75
"33139","","Flying Ed Airport",-67.3094024658203,45.0279006958008
"33140","","Acadian Seaplane Base",-68.219583,44.39805
"33141","","Gadabout Gaddis Airport",-69.868896484375,45.0402984619141
"33142","","Panther Pond Seaplane Base",-70.4531021118164,43.9300994873047
"33143","","Cooper Seaplane Base",-70.2878036499023,44.3423004150391
"33144","","Brettuns Pond Seaplane Base",-70.2545013427734,44.3877983093262
"33145","","Bald Mountain Airport",-69.1231002807617,44.230598449707
"33146","LIZ","Loring International Airport",-67.885902,46.950401
"33147","","Thomas Airport",-70.5879974365234,44.6601982116699
"33148","","Chesuncook Forestry District Heliport",-69.2328033447266,45.8833999633789
"33149","","Clayton Lake Strip",-69.5223007202148,46.6161003112793
"33150","","Cutler Regional Airport",-67.264397,44.679901
"33151","","Bob-Mar Airport",-69.6239013671875,44.5992012023926
"33152","","Chebeague Island Heliport",-70.126983,43.729064
"33153","","Avery Field",-69.8068008422852,45.671199798584
"33154","","Ben Hur Heliport",-69.2391967773438,44.2832984924316
