"","To","From","Airline","Distance","Duration","name","destination_long","destination_lat","origin_long","origin_lat","RouteInfo"
"236","LYS","DXB","Emirates",3097,"06:41","Lyon Saint-Exupéry Airport",5.081111,45.725556,55.3657,25.2532,"<b>DXB - LYS; Airline: Emirates; Distance: 3097; Flight Time: 06:41Hrs</b>"
"2372","MAA","DXB","IndiGo Airlines",1821,"04:08","Chennai International Airport",80.1692962646484,12.9900054931641,55.3657,25.2532,"<b>DXB - MAA; Airline: IndiGo Airlines; Distance: 1821; Flight Time: 04:08Hrs</b>"
"2391","MAD","DXB","Emirates",3508,"07:30","Adolfo Suárez Madrid–Barajas Airport",-3.56264,40.471926,55.3657,25.2532,"<b>DXB - MAD; Airline: Emirates; Distance: 3508; Flight Time: 07:30Hrs</b>"
"2401","MAN","DXB","Emirates",3512,"07:31","Manchester Airport",-2.27495002746582,53.3536987304688,55.3657,25.2532,"<b>DXB - MAN; Airline: Emirates; Distance: 3512; Flight Time: 07:31Hrs</b>"
"242","MBA","DXB","Rwandair Express",2282,"05:03","Mombasa Moi International Airport",39.5942001342773,-4.03483009338379,55.3657,25.2532,"<b>DXB - MBA; Airline: Rwandair Express; Distance: 2282; Flight Time: 05:03Hrs</b>"
"2432","MCT","DXB","Emirates",216,"00:55","Muscat International Airport",58.2844009399414,23.5932998657227,55.3657,25.2532,"<b>DXB - MCT; Airline: Emirates; Distance: 216; Flight Time: 00:55Hrs</b>"
"2472","MED","DXB","Emirates",981,"02:27","Prince Mohammad Bin Abdulaziz Airport",39.705101,24.5534,55.3657,25.2532,"<b>DXB - MED; Airline: Emirates; Distance: 981; Flight Time: 02:27Hrs</b>"
"2502","MEL","DXB","Emirates",7231,"14:57","Melbourne International Airport",144.843002,-37.673302,55.3657,25.2532,"<b>DXB - MEL; Airline: Emirates; Distance: 7231; Flight Time: 14:57Hrs</b>"
"2522","MHD","DXB","Iran Aseman Airlines",799,"02:05","Mashhad International Airport",59.640998840332,36.2351989746094,55.3657,25.2532,"<b>DXB - MHD; Airline: Iran Aseman Airlines; Distance: 799; Flight Time: 02:05Hrs</b>"
"2531","MLA","DXB","Emirates",2519,"05:32","Malta International Airport",14.4775,35.857498,55.3657,25.2532,"<b>DXB - MLA; Airline: Emirates; Distance: 2519; Flight Time: 05:32Hrs</b>"
"254","MLE","DXB","Emirates",1888,"04:16","Malé International Airport",73.5290985107422,4.19183015823364,55.3657,25.2532,"<b>DXB - MLE; Airline: Emirates; Distance: 1888; Flight Time: 04:16Hrs</b>"
"2552","MNL","DXB","Cebu Pacific",4288,"09:04","Ninoy Aquino International Airport",121.019997,14.5086,55.3657,25.2532,"<b>DXB - MNL; Airline: Cebu Pacific; Distance: 4288; Flight Time: 09:04Hrs</b>"
"2582","MRU","DXB","Emirates",3158,"06:48","Sir Seewoosagur Ramgoolam International Airport",57.683601,-20.430201,55.3657,25.2532,"<b>DXB - MRU; Airline: Emirates; Distance: 3158; Flight Time: 06:48Hrs</b>"
"2602","MRV","DXB","Fly Dubai",1480,"03:27","Mineralnyye Vody Airport",43.081901550293,44.2251014709473,55.3657,25.2532,"<b>DXB - MRV; Airline: Fly Dubai; Distance: 1480; Flight Time: 03:27Hrs</b>"
"2621","MUC","DXB","Emirates",2834,"06:10","Munich Airport",11.7861,48.353802,55.3657,25.2532,"<b>DXB - MUC; Airline: Emirates; Distance: 2834; Flight Time: 06:10Hrs</b>"
"2683","MUX","DXB","Fly Dubai",1037,"02:34","Multan International Airport",71.4190979003906,30.2031993865967,55.3657,25.2532,"<b>DXB - MUX; Airline: Fly Dubai; Distance: 1037; Flight Time: 02:34Hrs</b>"
"2701","MXP","DXB","JetBlue Airways",2923,"06:20","Malpensa International Airport",8.72811,45.6306,55.3657,25.2532,"<b>DXB - MXP; Airline: JetBlue Airways; Distance: 2923; Flight Time: 06:20Hrs</b>"
"2721","NBO","DXB","Emirates",2210,"04:55","Jomo Kenyatta International Airport",36.9277992249,-1.31923997402,55.3657,25.2532,"<b>DXB - NBO; Airline: Emirates; Distance: 2210; Flight Time: 04:55Hrs</b>"
"2761","NCE","DXB","Emirates",2970,"06:26","Nice-Côte d'Azur Airport",7.21586990356,43.6584014893,55.3657,25.2532,"<b>DXB - NCE; Airline: Emirates; Distance: 2970; Flight Time: 06:26Hrs</b>"
"2771","NCL","DXB","Emirates",3510,"07:31","Newcastle Airport",-1.69166994094849,55.0374984741211,55.3657,25.2532,"<b>DXB - NCL; Airline: Emirates; Distance: 3510; Flight Time: 07:31Hrs</b>"
"2791","NJF","DXB","Fly Dubai",810,"02:07","Al Najaf International Airport",44.404317,31.989853,55.3657,25.2532,"<b>DXB - NJF; Airline: Fly Dubai; Distance: 810; Flight Time: 02:07Hrs</b>"
"2803","NRT","DXB","Emirates",4955,"10:24","Narita International Airport",140.386001587,35.7647018433,55.3657,25.2532,"<b>DXB - NRT; Airline: Emirates; Distance: 4955; Flight Time: 10:24Hrs</b>"
"2821","OTP","DXB","Fly Dubai",2108,"04:42","Henri Coandă International Airport",26.085,44.5711111,55.3657,25.2532,"<b>DXB - OTP; Airline: Fly Dubai; Distance: 2108; Flight Time: 04:42Hrs</b>"
"2842","OVB","DXB","S7 Airlines",2476,"05:27","Tolmachevo Airport",82.650703430176,55.012599945068,55.3657,25.2532,"<b>DXB - OVB; Airline: S7 Airlines; Distance: 2476; Flight Time: 05:27Hrs</b>"
"2852","PEK","DXB","Air China",3629,"07:45","Beijing Capital International Airport",116.584999084473,40.0801010131836,55.3657,25.2532,"<b>DXB - PEK; Airline: Air China; Distance: 3629; Flight Time: 07:45Hrs</b>"
"287","PER","DXB","Emirates",5614,"11:43","Perth International Airport",115.967002868652,-31.940299987793,55.3657,25.2532,"<b>DXB - PER; Airline: Emirates; Distance: 5614; Flight Time: 11:43Hrs</b>"
"2891","PEW","DXB","Emirates",1139,"02:46","Peshawar International Airport",71.5146026611328,33.9939002990723,55.3657,25.2532,"<b>DXB - PEW; Airline: Emirates; Distance: 1139; Flight Time: 02:46Hrs</b>"
"2912","PRG","DXB","Emirates",2772,"06:02","Václav Havel Airport Prague",14.26,50.1008,55.3657,25.2532,"<b>DXB - PRG; Airline: Emirates; Distance: 2772; Flight Time: 06:02Hrs</b>"
"2931","PVG","DXB","Emirates",4004,"08:30","Shanghai Pudong International Airport",121.805000305176,31.1434001922607,55.3657,25.2532,"<b>DXB - PVG; Airline: Emirates; Distance: 4004; Flight Time: 08:30Hrs</b>"
"2943","PZU","DXB","Fly Dubai",1224,"02:56","Port Sudan New International Airport",37.2341003417969,19.4335994720459,55.3657,25.2532,"<b>DXB - PZU; Airline: Fly Dubai; Distance: 1224; Flight Time: 02:56Hrs</b>"
"2952","RIY","DXB","Yemenia",827,"02:09","Mukalla International Airport",49.375,14.6625995635986,55.3657,25.2532,"<b>DXB - RIY; Airline: Yemenia; Distance: 827; Flight Time: 02:09Hrs</b>"
"296","ROV","DXB","Fly Dubai",1752,"04:00","Platov International Airport",39.924722,47.493888,55.3657,25.2532,"<b>DXB - ROV; Airline: Fly Dubai; Distance: 1752; Flight Time: 04:00Hrs</b>"
"2971","RUH","DXB","Emirates",542,"01:35","King Khaled International Airport",46.6987991333008,24.9575996398926,55.3657,25.2532,"<b>DXB - RUH; Airline: Emirates; Distance: 542; Flight Time: 01:35Hrs</b>"
"3012","SAH","DXB","Emirates",987,"02:28","Sana'a International Airport",44.2196998596191,15.476300239563,55.3657,25.2532,"<b>DXB - SAH; Airline: Emirates; Distance: 987; Flight Time: 02:28Hrs</b>"
"3041","SAW","DXB","Fly Dubai",1842,"04:11","Sabiha Gökçen International Airport",29.3092002869,40.898601532,55.3657,25.2532,"<b>DXB - SAW; Airline: Fly Dubai; Distance: 1842; Flight Time: 04:11Hrs</b>"
"3061","SEA","DXB","JetBlue Airways",7407,"15:18","Seattle Tacoma International Airport",-122.308998,47.449001,55.3657,25.2532,"<b>DXB - SEA; Airline: JetBlue Airways; Distance: 7407; Flight Time: 15:18Hrs</b>"
"3083","SEZ","DXB","Emirates",2066,"04:37","Seychelles International Airport",55.521801,-4.67434,55.3657,25.2532,"<b>DXB - SEZ; Airline: Emirates; Distance: 2066; Flight Time: 04:37Hrs</b>"
"3092","SFO","DXB","JetBlue Airways",8085,"16:40","San Francisco International Airport",-122.375,37.6189994812012,55.3657,25.2532,"<b>DXB - SFO; Airline: JetBlue Airways; Distance: 8085; Flight Time: 16:40Hrs</b>"
"3111","SGN","DXB","Emirates",3489,"07:28","Tan Son Nhat International Airport",106.652000427,10.8187999725,55.3657,25.2532,"<b>DXB - SGN; Airline: Emirates; Distance: 3489; Flight Time: 07:28Hrs</b>"
"3122","SIN","DXB","Emirates",3630,"07:45","Singapore Changi Airport",103.994003,1.35019,55.3657,25.2532,"<b>DXB - SIN; Airline: Emirates; Distance: 3630; Flight Time: 07:45Hrs</b>"
"317","SKP","DXB","Fly Dubai",2236,"04:58","Skopje Alexander the Great Airport",21.621401,41.961601,55.3657,25.2532,"<b>DXB - SKP; Airline: Fly Dubai; Distance: 2236; Flight Time: 04:58Hrs</b>"
"3182","SKT","DXB","Emirates",1251,"03:00","Sialkot Airport",74.3638916016,32.5355567932,55.3657,25.2532,"<b>DXB - SKT; Airline: Emirates; Distance: 1251; Flight Time: 03:00Hrs</b>"
"3202","SLL","DXB","Fly Dubai",573,"01:38","Salalah Airport",54.0913009643555,17.0387001037598,55.3657,25.2532,"<b>DXB - SLL; Airline: Fly Dubai; Distance: 573; Flight Time: 01:38Hrs</b>"
"3221","SVO","DXB","Kenya Airways",2305,"05:06","Sheremetyevo International Airport",37.4146,55.972599,55.3657,25.2532,"<b>DXB - SVO; Airline: Kenya Airways; Distance: 2305; Flight Time: 05:06Hrs</b>"
"3242","SVX","DXB","Ural Airlines",2191,"04:52","Koltsovo Airport",60.802700042725,56.743099212646,55.3657,25.2532,"<b>DXB - SVX; Airline: Ural Airlines; Distance: 2191; Flight Time: 04:52Hrs</b>"
"3251","SYD","DXB","Emirates",7479,"15:27","Sydney Kingsford Smith International Airport",151.177001953125,-33.9460983276367,55.3657,25.2532,"<b>DXB - SYD; Airline: Emirates; Distance: 7479; Flight Time: 15:27Hrs</b>"
"327","SYZ","DXB","Iran Aseman Airlines",341,"01:10","Shiraz Shahid Dastghaib International Airport",52.5898017883301,29.5391998291016,55.3657,25.2532,"<b>DXB - SYZ; Airline: Iran Aseman Airlines; Distance: 341; Flight Time: 01:10Hrs</b>"
"3281","TAS","DXB","Uzbekistan Airways",1362,"03:13","Tashkent International Airport",69.2811965942,41.257900238,55.3657,25.2532,"<b>DXB - TAS; Airline: Uzbekistan Airways; Distance: 1362; Flight Time: 03:13Hrs</b>"
"3291","TBS","DXB","Fly Dubai",1280,"03:03","Tbilisi International Airport",44.95470047,41.6692008972,55.3657,25.2532,"<b>DXB - TBS; Airline: Fly Dubai; Distance: 1280; Flight Time: 03:03Hrs</b>"
"3302","TBZ","DXB","Iran Aseman Airlines",1037,"02:34","Tabriz International Airport",46.2350006103516,38.1338996887207,55.3657,25.2532,"<b>DXB - TBZ; Airline: Iran Aseman Airlines; Distance: 1037; Flight Time: 02:34Hrs</b>"
"331","TIF","DXB","Fly Dubai",974,"02:26","Ta’if Regional Airport",40.543442,21.483001,55.3657,25.2532,"<b>DXB - TIF; Airline: Fly Dubai; Distance: 974; Flight Time: 02:26Hrs</b>"
"3321","TIP","DXB","Afriqiyah Airways",2583,"05:39","Tripoli International Airport",13.1590003967,32.6635017395,55.3657,25.2532,"<b>DXB - TIP; Airline: Afriqiyah Airways; Distance: 2583; Flight Time: 05:39Hrs</b>"
"333","TPE","DXB","Emirates",4071,"08:38","Taiwan Taoyuan International Airport",121.233002,25.0777,55.3657,25.2532,"<b>DXB - TPE; Airline: Emirates; Distance: 4071; Flight Time: 08:38Hrs</b>"
"3342","TRV","DXB","IndiGo Airlines",1830,"04:09","Trivandrum International Airport",76.9200973511,8.48211956024,55.3657,25.2532,"<b>DXB - TRV; Airline: IndiGo Airlines; Distance: 1830; Flight Time: 04:09Hrs</b>"
"337","TUN","DXB","Emirates",2760,"06:01","Tunis Carthage International Airport",10.2271995544434,36.851001739502,55.3657,25.2532,"<b>DXB - TUN; Airline: Emirates; Distance: 2760; Flight Time: 06:01Hrs</b>"
"3391","TUU","DXB","Fly Dubai",1173,"02:50","Tabuk Airport",36.6189,28.3654,55.3657,25.2532,"<b>DXB - TUU; Airline: Fly Dubai; Distance: 1173; Flight Time: 02:50Hrs</b>"
"3401","VCE","DXB","Emirates",2751,"06:00","Venice Marco Polo Airport",12.3519,45.505299,55.3657,25.2532,"<b>DXB - VCE; Airline: Emirates; Distance: 2751; Flight Time: 06:00Hrs</b>"
"3411","VIE","DXB","Emirates",2622,"05:44","Vienna International Airport",16.569700241089,48.110298156738,55.3657,25.2532,"<b>DXB - VIE; Airline: Emirates; Distance: 2622; Flight Time: 05:44Hrs</b>"
"3431","VOG","DXB","Fly Dubai",1730,"03:57","Volgograd International Airport",44.3455009460449,48.7825012207031,55.3657,25.2532,"<b>DXB - VOG; Airline: Fly Dubai; Distance: 1730; Flight Time: 03:57Hrs</b>"
"344","WAW","DXB","Emirates",2580,"05:39","Warsaw Chopin Airport",20.9671001434,52.1656990051,55.3657,25.2532,"<b>DXB - WAW; Airline: Emirates; Distance: 2580; Flight Time: 05:39Hrs</b>"
"346","XSB","DXB","VRG Linhas Aereas",186,"00:52","Sir Bani Yas Airport",52.580278,24.283611,55.3657,25.2532,"<b>DXB - XSB; Airline: VRG Linhas Aereas; Distance: 186; Flight Time: 00:52Hrs</b>"
"3472","YNB","DXB","Fly Dubai",1087,"02:40","Prince Abdulmohsin Bin Abdulaziz Airport",38.0634,24.144199,55.3657,25.2532,"<b>DXB - YNB; Airline: Fly Dubai; Distance: 1087; Flight Time: 02:40Hrs</b>"
"3481","YYZ","DXB","Emirates",6882,"14:15","Lester B. Pearson International Airport",-79.6305999756,43.6772003174,55.3657,25.2532,"<b>DXB - YYZ; Airline: Emirates; Distance: 6882; Flight Time: 14:15Hrs</b>"
"3491","ZAH","DXB","Iran Aseman Airlines",447,"01:23","Zahedan International Airport",60.9062004089355,29.475700378418,55.3657,25.2532,"<b>DXB - ZAH; Airline: Iran Aseman Airlines; Distance: 447; Flight Time: 01:23Hrs</b>"
"3501","ZBR","DXB","Iran Aseman Airlines",313,"01:07","Konarak Airport",60.3820991516,25.4433002472,55.3657,25.2532,"<b>DXB - ZBR; Airline: Iran Aseman Airlines; Distance: 313; Flight Time: 01:07Hrs</b>"
"3511","ZRH","DXB","Emirates",2960,"06:25","Zürich Airport",8.54917,47.464699,55.3657,25.2532,"<b>DXB - ZRH; Airline: Emirates; Distance: 2960; Flight Time: 06:25Hrs</b>"
"3541","ZYL","DXB","Biman Bangladesh Airlines",2275,"05:03","Osmany International Airport",91.8667984008789,24.9631996154785,55.3657,25.2532,"<b>DXB - ZYL; Airline: Biman Bangladesh Airlines; Distance: 2275; Flight Time: 05:03Hrs</b>"
"135","ALC","KEF","Maastricht Airlines",1992,"04:29","Alicante International Airport",-0.55815601348877,38.2821998596191,-22.635,63.9786,"<b>KEF - ALC; Airline: Maastricht Airlines; Distance: 1992; Flight Time: 04:29Hrs</b>"
"315","AMS","KEF","Icelandair",1265,"03:01","Amsterdam Airport Schiphol",4.76389,52.308601,-22.635,63.9786,"<b>KEF - AMS; Airline: Icelandair; Distance: 1265; Flight Time: 03:01Hrs</b>"
"414","ARN","KEF","Icelandair",1330,"03:09","Stockholm-Arlanda Airport",17.918600082397,59.651901245117,-22.635,63.9786,"<b>KEF - ARN; Airline: Icelandair; Distance: 1330; Flight Time: 03:09Hrs</b>"
"512","BGO","KEF","Norwegian Air Shuttle",924,"02:20","Bergen Airport Flesland",5.218140125,60.29339981,-22.635,63.9786,"<b>KEF - BGO; Airline: Norwegian Air Shuttle; Distance: 924; Flight Time: 02:20Hrs</b>"
"711","BLL","KEF","Icelandair",1221,"02:56","Billund Airport",9.15178012848,55.7402992249,-22.635,63.9786,"<b>KEF - BLL; Airline: Icelandair; Distance: 1221; Flight Time: 02:56Hrs</b>"
"82","BOS","KEF","Icelandair",2405,"05:18","General Edward Lawrence Logan International Airport",-71.00520325,42.36429977,-22.635,63.9786,"<b>KEF - BOS; Airline: Icelandair; Distance: 2405; Flight Time: 05:18Hrs</b>"
"913","BRS","KEF","easyJet",1128,"02:45","Bristol Airport",-2.71909,51.382702,-22.635,63.9786,"<b>KEF - BRS; Airline: easyJet; Distance: 1128; Flight Time: 02:45Hrs</b>"
"1010","BRU","KEF","Icelandair",1334,"03:10","Brussels Airport",4.48443984985,50.9014015198,-22.635,63.9786,"<b>KEF - BRU; Airline: Icelandair; Distance: 1334; Flight Time: 03:10Hrs</b>"
"1113","BSL","KEF","easyJet",1599,"03:41","EuroAirport Basel-Mulhouse-Freiburg Airport",7.529167,47.59,-22.635,63.9786,"<b>KEF - BSL; Airline: easyJet; Distance: 1599; Flight Time: 03:41Hrs</b>"
"1212","CDG","KEF","Icelandair",1391,"03:16","Charles de Gaulle International Airport",2.55,49.012798,-22.635,63.9786,"<b>KEF - CDG; Airline: Icelandair; Distance: 1391; Flight Time: 03:16Hrs</b>"
"1512","CPH","KEF","Icelandair",1331,"03:09","Copenhagen Kastrup Airport",12.656000137329,55.617900848389,-22.635,63.9786,"<b>KEF - CPH; Airline: Icelandair; Distance: 1331; Flight Time: 03:09Hrs</b>"
"1810","DEN","KEF","Icelandair",3556,"07:36","Denver International Airport",-104.672996521,39.861698150635,-22.635,63.9786,"<b>KEF - DEN; Airline: Icelandair; Distance: 3556; Flight Time: 07:36Hrs</b>"
"1910","EDI","KEF","easyJet",859,"02:13","Edinburgh Airport",-3.37249994277954,55.9500007629395,-22.635,63.9786,"<b>KEF - EDI; Airline: easyJet; Distance: 859; Flight Time: 02:13Hrs</b>"
"204","EWR","KEF","Icelandair",2593,"05:41","Newark Liberty International Airport",-74.168701171875,40.6925010681152,-22.635,63.9786,"<b>KEF - EWR; Airline: Icelandair; Distance: 2593; Flight Time: 05:41Hrs</b>"
"2112","FRA","KEF","Icelandair",1491,"03:28","Frankfurt am Main Airport",8.570556,50.033333,-22.635,63.9786,"<b>KEF - FRA; Airline: Icelandair; Distance: 1491; Flight Time: 03:28Hrs</b>"
"2210","GLA","KEF","Icelandair",836,"02:10","Glasgow International Airport",-4.43306,55.871899,-22.635,63.9786,"<b>KEF - GLA; Airline: Icelandair; Distance: 836; Flight Time: 02:10Hrs</b>"
"2310","GOH","KEF","Air Greenland",869,"02:14","Godthaab / Nuuk Airport",-51.6781005859,64.19090271,-22.635,63.9786,"<b>KEF - GOH; Airline: Air Greenland; Distance: 869; Flight Time: 02:14Hrs</b>"
"249","HEL","KEF","Finnair",1517,"03:32","Helsinki Vantaa Airport",24.963300704956,60.317199707031,-22.635,63.9786,"<b>KEF - HEL; Airline: Finnair; Distance: 1517; Flight Time: 03:32Hrs</b>"
"2610","IAD","KEF","Icelandair",2791,"06:04","Washington Dulles International Airport",-77.45580292,38.94449997,-22.635,63.9786,"<b>KEF - IAD; Airline: Icelandair; Distance: 2791; Flight Time: 06:04Hrs</b>"
"2710","JFK","KEF","Icelandair",2585,"05:40","John F Kennedy International Airport",-73.77890015,40.63980103,-22.635,63.9786,"<b>KEF - JFK; Airline: Icelandair; Distance: 2585; Flight Time: 05:40Hrs</b>"
"2813","LGW","KEF","Icelandair",1201,"02:54","London Gatwick Airport",-0.190278,51.148102,-22.635,63.9786,"<b>KEF - LGW; Airline: Icelandair; Distance: 1201; Flight Time: 02:54Hrs</b>"
"319","LHR","KEF","Icelandair",1176,"02:51","London Heathrow Airport",-0.461941,51.4706,-22.635,63.9786,"<b>KEF - LHR; Airline: Icelandair; Distance: 1176; Flight Time: 02:51Hrs</b>"
"3210","LTN","KEF","easyJet",1156,"02:48","London Luton Airport",-0.368333011865616,51.874698638916,-22.635,63.9786,"<b>KEF - LTN; Airline: easyJet; Distance: 1156; Flight Time: 02:48Hrs</b>"
"3311","MAN","KEF","Icelandair",1026,"02:33","Manchester Airport",-2.27495002746582,53.3536987304688,-22.635,63.9786,"<b>KEF - MAN; Airline: Icelandair; Distance: 1026; Flight Time: 02:33Hrs</b>"
"3510","MUC","KEF","Icelandair",1671,"03:50","Munich Airport",11.7861,48.353802,-22.635,63.9786,"<b>KEF - MUC; Airline: Icelandair; Distance: 1671; Flight Time: 03:50Hrs</b>"
"377","OSL","KEF","Norwegian Air Shuttle",1107,"02:42","Oslo Gardermoen Airport",11.100399971008,60.193901062012,-22.635,63.9786,"<b>KEF - OSL; Airline: Norwegian Air Shuttle; Distance: 1107; Flight Time: 02:42Hrs</b>"
"40","SEA","KEF","Icelandair",3608,"07:42","Seattle Tacoma International Airport",-122.308998,47.449001,-22.635,63.9786,"<b>KEF - SEA; Airline: Icelandair; Distance: 3608; Flight Time: 07:42Hrs</b>"
"418","SFB","KEF","Icelandair",3504,"07:30","Orlando Sanford International Airport",-81.2375030517578,28.7775993347168,-22.635,63.9786,"<b>KEF - SFB; Airline: Icelandair; Distance: 3504; Flight Time: 07:30Hrs</b>"
"42","SXF","KEF","Maastricht Airlines",1509,"03:31","Berlin-Schönefeld Airport",13.5225,52.380001,-22.635,63.9786,"<b>KEF - SXF; Airline: Maastricht Airlines; Distance: 1509; Flight Time: 03:31Hrs</b>"
"442","YEG","KEF","Icelandair",3056,"06:36","Edmonton International Airport",-113.580001831,53.3097000122,-22.635,63.9786,"<b>KEF - YEG; Airline: Icelandair; Distance: 3056; Flight Time: 06:36Hrs</b>"
"451","YYZ","KEF","Icelandair",2590,"05:40","Lester B. Pearson International Airport",-79.6305999756,43.6772003174,-22.635,63.9786,"<b>KEF - YYZ; Airline: Icelandair; Distance: 2590; Flight Time: 05:40Hrs</b>"
"463","ZRH","KEF","Icelandair",1633,"03:45","Zürich Airport",8.54917,47.464699,-22.635,63.9786,"<b>KEF - ZRH; Airline: Icelandair; Distance: 1633; Flight Time: 03:45Hrs</b>"
